Minute,Forecast_SM,Cluster_Used
2766,0.43417646242737906,3
2767,0.43417646242737906,3
2768,0.43417646242737906,3
2769,0.43417646242737906,3
2770,0.4341764628679839,3
2771,0.4341764628679839,3
2772,0.4341764628679839,3
2773,0.4341764628679839,3
2774,0.4341764628679839,3
2775,0.43417646242737906,3
2776,0.43417646242737906,3
2777,0.43417646242737906,3
2778,0.43417646242737906,3
2779,0.43417646242737906,3
2780,0.43417646242737906,3
2781,0.43417646242737906,3
2782,0.4341764628679839,3
2783,0.4341764628679839,3
2784,0.4341764628679839,3
2785,0.4341764628679839,3
2786,0.4341764628679839,3
2787,0.43417646242737906,3
2788,0.43417646242737906,3
2789,0.4341764628679839,3
2790,0.4341764633085887,3
2791,0.4341764633085887,3
2792,0.4341764633085887,3
2793,0.4341764633085887,3
2794,0.4341764628679839,3
2795,0.43417646242737906,3
2796,0.43417646242737906,3
2797,0.43417646242737906,3
2798,0.43417646242737906,3
2799,0.43417646242737906,3
2800,0.43417646242737906,3
2801,0.4341764628679839,3
2802,0.4341764628679839,3
2803,0.4341764628679839,3
2804,0.4341764628679839,3
2805,0.4341764628679839,3
2806,0.43417646242737906,3
2807,0.43417646242737906,3
2808,0.43417646242737906,3
2809,0.4341764619867743,3
2810,0.4341764619867743,3
2811,0.4341764619867743,3
2812,0.4341764615461694,3
2813,0.43417646110556457,3
2814,0.4341764615461694,3
2815,0.4341764615461694,3
2816,0.4341764615461694,3
2817,0.4341764619867743,3
2818,0.43417646242737906,3
2819,0.43417646242737906,3
2820,0.43417646242737906,3
2821,0.4341764628679839,3
2822,0.4341764628679839,3
2823,0.4341764628679839,3
2824,0.4341764628679839,3
2825,0.4341764628679839,3
2826,0.43417646242737906,3
2827,0.43417646242737906,3
2828,0.43417646242737906,3
2829,0.4341764628679839,3
2830,0.43417646242737906,3
2831,0.4341764619867743,3
2832,0.4341764619867743,3
2833,0.4341764619867743,3
2834,0.4341764615461694,3
2835,0.4341764619867743,3
2836,0.43417646242737906,3
2837,0.43417646242737906,3
2838,0.43417646242737906,3
2839,0.4341764619867743,3
2840,0.4341764615461694,3
2841,0.43417646110556457,3
2842,0.4341764606649597,3
2843,0.4341764602243549,3
2844,0.4341764606649597,3
2845,0.43417646110556457,3
2846,0.4341764615461694,3
2847,0.43417646242737906,3
2848,0.4341764628679839,3
2849,0.4341764628679839,3
2850,0.4341764628679839,3
2851,0.4341764628679839,3
2852,0.43417646242737906,3
2853,0.43417646242737906,3
2854,0.43417646242737906,3
2855,0.43417646242737906,3
2856,0.43417646242737906,3
2857,0.43417646242737906,3
2858,0.43417646242737906,3
2859,0.4341764628679839,3
2860,0.4341764628679839,3
2861,0.4341764628679839,3
2862,0.4341764628679839,3
2863,0.4341764628679839,3
2864,0.43417646242737906,3
2865,0.43417646242737906,3
2866,0.43417646242737906,3
2867,0.43417646242737906,3
2868,0.43417646242737906,3
2869,0.43417646242737906,3
2870,0.4341764628679839,3
2871,0.4341764628679839,3
2872,0.4341764628679839,3
2873,0.4341764628679839,3
2874,0.4341764628679839,3
2875,0.43417646242737906,3
2876,0.43417646242737906,3
2877,0.43417646242737906,3
2878,0.43417646242737906,3
2879,0.43417646242737906,3
2880,0.43417646242737906,3
2881,0.43417646242737906,3
2882,0.43417646242737906,3
2883,0.43417646242737906,3
2884,0.43417646242737906,3
2885,0.43417646242737906,3
2886,0.43417646242737906,3
2887,0.43417646242737906,3
2888,0.43417646242737906,3
2889,0.43417646242737906,3
2890,0.4341764619867743,3
2891,0.4341764615461694,3
2892,0.4341764615461694,3
2893,0.4341764615461694,3
2894,0.4341764615461694,3
2895,0.4341764619867743,3
2896,0.4341764619867743,3
2897,0.4341764615461694,3
2898,0.4341764615461694,3
2899,0.43417646110556457,3
2900,0.43417646110556457,3
2901,0.4341764615461694,3
2902,0.4341764615461694,3
2903,0.43417646110556457,3
2904,0.4341764606649597,3
2905,0.4341764602243549,3
2906,0.4341764602243549,3
2907,0.4341764606649597,3
2908,0.4341764606649597,3
2909,0.4341764615461694,3
2910,0.4341764619867743,3
2911,0.4341764619867743,3
2912,0.4341764619867743,3
2913,0.43417646242737906,3
2914,0.43417646242737906,3
2915,0.43417646242737906,3
2916,0.43417646242737906,3
2917,0.43417646242737906,3
2918,0.43417646242737906,3
2919,0.43417646242737906,3
2920,0.4341764628679839,3
2921,0.4341764628679839,3
2922,0.43417646242737906,3
2923,0.43417646242737906,3
2924,0.43417646242737906,3
2925,0.4341764619867743,3
2926,0.4341764619867743,3
2927,0.43417646242737906,3
2928,0.4341764628679839,3
2929,0.4341764628679839,3
2930,0.4341764628679839,3
2931,0.4341764628679839,3
2932,0.4341764628679839,3
2933,0.43417646242737906,3
2934,0.43417646242737906,3
2935,0.43417646242737906,3
2936,0.43417646242737906,3
2937,0.43417646242737906,3
2938,0.43417646242737906,3
2939,0.43417646242737906,3
2940,0.43417646242737906,3
2941,0.43417646242737906,3
2942,0.43417646242737906,3
2943,0.43417646242737906,3
2944,0.43417646242737906,3
2945,0.43417646242737906,3
2946,0.43417646242737906,3
2947,0.43417646242737906,3
2948,0.43417646242737906,3
2949,0.43417646242737906,3
2950,0.43417646242737906,3
2951,0.4341764628679839,3
2952,0.4341764628679839,3
2953,0.4341764628679839,3
2954,0.4341764628679839,3
2955,0.4341764628679839,3
2956,0.43417646242737906,3
2957,0.43417646242737906,3
2958,0.43417646242737906,3
2959,0.43417646242737906,3
2960,0.43417646242737906,3
2961,0.43417646242737906,3
2962,0.43417646242737906,3
2963,0.43417646242737906,3
2964,0.4341764619867743,3
2965,0.4341764619867743,3
2966,0.4341764619867743,3
2967,0.4341764619867743,3
2968,0.4341764619867743,3
2969,0.43417646242737906,3
2970,0.43417646242737906,3
2971,0.4341764619867743,3
2972,0.4341764619867743,3
2973,0.4341764619867743,3
2974,0.4341764619867743,3
2975,0.4341764619867743,3
2976,0.43417646242737906,3
2977,0.43417646242737906,3
2978,0.43417646242737906,3
2979,0.43417646242737906,3
2980,0.43417646242737906,3
2981,0.43417646242737906,3
2982,0.43417646242737906,3
2983,0.43417646242737906,3
2984,0.43417646242737906,3
2985,0.43417646242737906,3
2986,0.43417646242737906,3
2987,0.43417646242737906,3
2988,0.43417646242737906,3
2989,0.43417646242737906,3
2990,0.43417646242737906,3
2991,0.43417646242737906,3
2992,0.43417646242737906,3
2993,0.4341764619867743,3
2994,0.4341764615461694,3
2995,0.43417646110556457,3
2996,0.43417646110556457,3
2997,0.43417646110556457,3
2998,0.43417646110556457,3
2999,0.43417646110556457,3
3000,0.43417646110556457,3
3001,0.43417646110556457,3
3002,0.43417646110556457,3
3003,0.4341764615461694,3
3004,0.4341764619867743,3
3005,0.43417646242737906,3
3006,0.43417646242737906,3
3007,0.43417646242737906,3
3008,0.43417646242737906,3
3009,0.43417646242737906,3
3010,0.43417646242737906,3
3011,0.43417646242737906,3
3012,0.4341764628679839,3
3013,0.4341764628679839,3
3014,0.4341764628679839,3
3015,0.4341764628679839,3
3016,0.4341764628679839,3
3017,0.43417646242737906,3
3018,0.43417646242737906,3
3019,0.4341764628679839,3
3020,0.4341764628679839,3
3021,0.4341764628679839,3
3022,0.4341764628679839,3
3023,0.4341764628679839,3
3024,0.43417646242737906,3
3025,0.43417646242737906,3
3026,0.43417646242737906,3
3027,0.43417646242737906,3
3028,0.43417646242737906,3
3029,0.43417646242737906,3
3030,0.43417646242737906,3
3031,0.43417646242737906,3
3032,0.43417646242737906,3
3033,0.43417646242737906,3
3034,0.43417646242737906,3
3035,0.43417646242737906,3
3036,0.43417646242737906,3
3037,0.43417646242737906,3
3038,0.43417646242737906,3
3039,0.43417646242737906,3
3040,0.43417646242737906,3
3041,0.43417646242737906,3
3042,0.43417646242737906,3
3043,0.43417646242737906,3
3044,0.43417646242737906,3
3045,0.43417646242737906,3
3046,0.43417646242737906,3
3047,0.43417646242737906,3
3048,0.43417646242737906,3
3049,0.43417646242737906,3
3050,0.43417646242737906,3
3051,0.43417646242737906,3
3052,0.43417646242737906,3
3053,0.43417646242737906,3
3054,0.43417646242737906,3
3055,0.43417646242737906,3
3056,0.43417646242737906,3
3057,0.4341764628679839,3
3058,0.4341764628679839,3
3059,0.4341764628679839,3
3060,0.4341764628679839,3
3061,0.4341764628679839,3
3062,0.43417646242737906,3
3063,0.43417646242737906,3
3064,0.4341764619867743,3
3065,0.4341764619867743,3
3066,0.4341764619867743,3
3067,0.4341764619867743,3
3068,0.4341764619867743,3
3069,0.43417646242737906,3
3070,0.43417646242737906,3
3071,0.43417646242737906,3
3072,0.43417646242737906,3
3073,0.43417646242737906,3
3074,0.4341764628679839,3
3075,0.4341764628679839,3
3076,0.4341764628679839,3
3077,0.4341764628679839,3
3078,0.4341764628679839,3
3079,0.43417646242737906,3
3080,0.43417646242737906,3
3081,0.43417646242737906,3
3082,0.43417646242737906,3
3083,0.43417646242737906,3
3084,0.43417646242737906,3
3085,0.43417646242737906,3
3086,0.43417646242737906,3
3087,0.43417646242737906,3
3088,0.43417646242737906,3
3089,0.43417646242737906,3
3090,0.43417646242737906,3
3091,0.43417646242737906,3
3092,0.43417646242737906,3
3093,0.43417646242737906,3
3094,0.43417646242737906,3
3095,0.43417646242737906,3
3096,0.43417646242737906,3
3097,0.43417646242737906,3
3098,0.4341764619867743,3
3099,0.4341764619867743,3
3100,0.4341764619867743,3
3101,0.4341764619867743,3
3102,0.4341764619867743,3
3103,0.43417646242737906,3
3104,0.4341764619867743,3
3105,0.4341764619867743,3
3106,0.4341764619867743,3
3107,0.4341764619867743,3
3108,0.4341764619867743,3
3109,0.43417646242737906,3
3110,0.43417646242737906,3
3111,0.43417646242737906,3
3112,0.43417646242737906,3
3113,0.43417646242737906,3
3114,0.43417646242737906,3
3115,0.43417646242737906,3
3116,0.43417646242737906,3
3117,0.43417646242737906,3
3118,0.43417646242737906,3
3119,0.43417646242737906,3
3120,0.43417646242737906,3
3121,0.4341764628679839,3
3122,0.4341764628679839,3
3123,0.43417646242737906,3
3124,0.43417646242737906,3
3125,0.43417646242737906,3
3126,0.4341764615461694,3
3127,0.4341764615461694,3
3128,0.4341764619867743,3
3129,0.4341764619867743,3
3130,0.4341764619867743,3
3131,0.43417646242737906,3
3132,0.43417646242737906,3
3133,0.43417646242737906,3
3134,0.43417646242737906,3
3135,0.43417646242737906,3
3136,0.4341764628679839,3
3137,0.4341764628679839,3
3138,0.4341764628679839,3
3139,0.4341764628679839,3
3140,0.4341764628679839,3
3141,0.43417646242737906,3
3142,0.43417646242737906,3
3143,0.4341764619867743,3
3144,0.4341764615461694,3
3145,0.4341764615461694,3
3146,0.4341764615461694,3
3147,0.4341764615461694,3
3148,0.4341764615461694,3
3149,0.4341764619867743,3
3150,0.4341764619867743,3
3151,0.4341764619867743,3
3152,0.4341764619867743,3
3153,0.4341764628679839,3
3154,0.4341764628679839,3
3155,0.43417646242737906,3
3156,0.43417646242737906,3
3157,0.43417646242737906,3
3158,0.4341764619867743,3
3159,0.4341764619867743,3
3160,0.43417646242737906,3
3161,0.43417646242737906,3
3162,0.43417646242737906,3
3163,0.43417646242737906,3
3164,0.43417646242737906,3
3165,0.43417646242737906,3
3166,0.43417646242737906,3
3167,0.43417646242737906,3
3168,0.43417646242737906,3
3169,0.43417646242737906,3
3170,0.43417646242737906,3
3171,0.43417646242737906,3
3172,0.43417646242737906,3
3173,0.43417646242737906,3
3174,0.43417646242737906,3
3175,0.43417646242737906,3
3176,0.43417646242737906,3
3177,0.43417646242737906,3
3178,0.43417646242737906,3
3179,0.4341764619867743,3
3180,0.4341764615461694,3
3181,0.43417646110556457,3
3182,0.4341764606649597,3
3183,0.4341764606649597,3
3184,0.4341764615461694,3
3185,0.4341764619867743,3
3186,0.43417646242737906,3
3187,0.4341764628679839,3
3188,0.4341764628679839,3
3189,0.43417646242737906,3
3190,0.43417646242737906,3
3191,0.43417646242737906,3
3192,0.43417646242737906,3
3193,0.43417646242737906,3
3194,0.43417646242737906,3
3195,0.43417646242737906,3
3196,0.43417646242737906,3
3197,0.43417646242737906,3
3198,0.4341764628679839,3
3199,0.4341764628679839,3
3200,0.4341764628679839,3
3201,0.4341764628679839,3
3202,0.4341764628679839,3
3203,0.43417646242737906,3
3204,0.4341764628679839,3
3205,0.4341764628679839,3
3206,0.4341764628679839,3
3207,0.4341764628679839,3
3208,0.4341764628679839,3
3209,0.43417646242737906,3
3210,0.43417646242737906,3
3211,0.43417646242737906,3
3212,0.43417646242737906,3
3213,0.43417646242737906,3
3214,0.43417646242737906,3
3215,0.43417646242737906,3
3216,0.43417646242737906,3
3217,0.43417646242737906,3
3218,0.43417646242737906,3
3219,0.43417646242737906,3
3220,0.43417646242737906,3
3221,0.43417646242737906,3
3222,0.43417646242737906,3
3223,0.43417646242737906,3
3224,0.43417646242737906,3
3225,0.43417646242737906,3
3226,0.4341764628679839,3
3227,0.4341764628679839,3
3228,0.4341764628679839,3
3229,0.4341764628679839,3
3230,0.4341764628679839,3
3231,0.43417646242737906,3
3232,0.43417646242737906,3
3233,0.43417646242737906,3
3234,0.43417646242737906,3
3235,0.43417646242737906,3
3236,0.43417646242737906,3
3237,0.43417646242737906,3
3238,0.43417646242737906,3
3239,0.43417646242737906,3
3240,0.4341764619867743,3
3241,0.4341764619867743,3
3242,0.4341764619867743,3
3243,0.4341764619867743,3
3244,0.4341764619867743,3
3245,0.43417646242737906,3
3246,0.43417646242737906,3
3247,0.43417646242737906,3
3248,0.43417646242737906,3
3249,0.43417646242737906,3
3250,0.43417646242737906,3
3251,0.43417646242737906,3
3252,0.43417646242737906,3
3253,0.43417646242737906,3
3254,0.43417646242737906,3
3255,0.43417646242737906,3
3256,0.43417646242737906,3
3257,0.43417646242737906,3
3258,0.43417646242737906,3
3259,0.43417646242737906,3
3260,0.43417646242737906,3
3261,0.43417646242737906,3
3262,0.43417646242737906,3
3263,0.43417646242737906,3
3264,0.43417646242737906,3
3265,0.43417646242737906,3
3266,0.43417646242737906,3
3267,0.43417646242737906,3
3268,0.43417646242737906,3
3269,0.4341764619867743,3
3270,0.4341764615461694,3
3271,0.43417646110556457,3
3272,0.43417646110556457,3
3273,0.43417646110556457,3
3274,0.4341764615461694,3
3275,0.4341764619867743,3
3276,0.43417646242737906,3
3277,0.43417646242737906,3
3278,0.43417646242737906,3
3279,0.43417646242737906,3
3280,0.43417646242737906,3
3281,0.43417646242737906,3
3282,0.43417646242737906,3
3283,0.4341764619867743,3
3284,0.4341764615461694,3
3285,0.43417646110556457,3
3286,0.43417646110556457,3
3287,0.4341764615461694,3
3288,0.4341764619867743,3
3289,0.43417646242737906,3
3290,0.4341764633085887,3
3291,0.4341764633085887,3
3292,0.4341764628679839,3
3293,0.4341764628679839,3
3294,0.4341764628679839,3
3295,0.43417646242737906,3
3296,0.43417646242737906,3
3297,0.43417646242737906,3
3298,0.4341764619867743,3
3299,0.4341764619867743,3
3300,0.4341764619867743,3
3301,0.4341764619867743,3
3302,0.4341764619867743,3
3303,0.43417646242737906,3
3304,0.43417646242737906,3
3305,0.43417646242737906,3
3306,0.43417646242737906,3
3307,0.43417646242737906,3
3308,0.43417646242737906,3
3309,0.43417646242737906,3
3310,0.43417646242737906,3
3311,0.43417646242737906,3
3312,0.43417646242737906,3
3313,0.4341764619867743,3
3314,0.4341764615461694,3
3315,0.4341764615461694,3
3316,0.4341764615461694,3
3317,0.4341764619867743,3
3318,0.43417646242737906,3
3319,0.4341764628679839,3
3320,0.43417646242737906,3
3321,0.4341764619867743,3
3322,0.43417646110556457,3
3323,0.4341764606649597,3
3324,0.4341764606649597,3
3325,0.43417646110556457,3
3326,0.4341764615461694,3
3327,0.4341764619867743,3
3328,0.43417646242737906,3
3329,0.43417646242737906,3
3330,0.43417646242737906,3
3331,0.43417646242737906,3
3332,0.43417646242737906,3
3333,0.43417646242737906,3
3334,0.4341764619867743,3
3335,0.4341764615461694,3
3336,0.4341764615461694,3
3337,0.4341764615461694,3
3338,0.4341764615461694,3
3339,0.4341764619867743,3
3340,0.43417646242737906,3
3341,0.43417646242737906,3
3342,0.43417646242737906,3
3343,0.43417646242737906,3
3344,0.4341764619867743,3
3345,0.4341764615461694,3
3346,0.43417646110556457,3
3347,0.43417646110556457,3
3348,0.43417646110556457,3
3349,0.43417646110556457,3
3350,0.4341764615461694,3
3351,0.4341764619867743,3
3352,0.4341764619867743,3
3353,0.43417646242737906,3
3354,0.4341764628679839,3
3355,0.4341764628679839,3
3356,0.4341764628679839,3
3357,0.4341764628679839,3
3358,0.43417646242737906,3
3359,0.43417646242737906,3
3360,0.43417646242737906,3
3361,0.43417646242737906,3
3362,0.43417646242737906,3
3363,0.43417646242737906,3
3364,0.43417646242737906,3
3365,0.43417646242737906,3
3366,0.43417646242737906,3
3367,0.43417646242737906,3
3368,0.43417646242737906,3
3369,0.43417646242737906,3
3370,0.43417646242737906,3
3371,0.43417646242737906,3
3372,0.43417646242737906,3
3373,0.43417646242737906,3
3374,0.4341764619867743,3
3375,0.4341764619867743,3
3376,0.4341764619867743,3
3377,0.4341764619867743,3
3378,0.4341764619867743,3
3379,0.43417646242737906,3
3380,0.43417646242737906,3
3381,0.43417646242737906,3
3382,0.43417646242737906,3
3383,0.43417646242737906,3
3384,0.43417646242737906,3
3385,0.43417646242737906,3
3386,0.43417646242737906,3
3387,0.43417646242737906,3
3388,0.4341764619867743,3
3389,0.4341764619867743,3
3390,0.4341764619867743,3
3391,0.4341764619867743,3
3392,0.4341764619867743,3
3393,0.4341764619867743,3
3394,0.4341764619867743,3
3395,0.4341764619867743,3
3396,0.4341764619867743,3
3397,0.4341764615461694,3
3398,0.4341764619867743,3
3399,0.4341764619867743,3
3400,0.4341764619867743,3
3401,0.4341764619867743,3
3402,0.43417646242737906,3
3403,0.43417646242737906,3
3404,0.43417646242737906,3
3405,0.43417646242737906,3
3406,0.43417646242737906,3
3407,0.43417646242737906,3
3408,0.43417646242737906,3
3409,0.43417646242737906,3
3410,0.43417646242737906,3
3411,0.43417646242737906,3
3412,0.43417646242737906,3
3413,0.4341764628679839,3
3414,0.4341764628679839,3
3415,0.43417646242737906,3
3416,0.43417646242737906,3
3417,0.43417646242737906,3
3418,0.4341764619867743,3
3419,0.4341764619867743,3
3420,0.43417646242737906,3
3421,0.43417646242737906,3
3422,0.43417646242737906,3
3423,0.43417646242737906,3
3424,0.43417646242737906,3
3425,0.43417646242737906,3
3426,0.43417646242737906,3
3427,0.43417646242737906,3
3428,0.43417646242737906,3
3429,0.43417646242737906,3
3430,0.43417646242737906,3
3431,0.43417646242737906,3
3432,0.43417646242737906,3
3433,0.4341764628679839,3
3434,0.4341764628679839,3
3435,0.4341764628679839,3
3436,0.4341764628679839,3
3437,0.4341764628679839,3
3438,0.43417646242737906,3
3439,0.43417646242737906,3
3440,0.4341764628679839,3
3441,0.43417646242737906,3
3442,0.43417646242737906,3
3443,0.43417646242737906,3
3444,0.4341764619867743,3
3445,0.43417646110556457,3
3446,0.43417646110556457,3
3447,0.4341764606649597,3
3448,0.4341764606649597,3
3449,0.4341764606649597,3
3450,0.43417646110556457,3
3451,0.4341764615461694,3
3452,0.4341764619867743,3
3453,0.4341764619867743,3
3454,0.43417646242737906,3
3455,0.43417646242737906,3
3456,0.43417646242737906,3
3457,0.43417646242737906,3
3458,0.43417646242737906,3
3459,0.43417646242737906,3
3460,0.4341764619867743,3
3461,0.4341764615461694,3
3462,0.43417646110556457,3
3463,0.4341764606649597,3
3464,0.4341764606649597,3
3465,0.43417646110556457,3
3466,0.4341764615461694,3
3467,0.4341764619867743,3
3468,0.43417646242737906,3
3469,0.43417646242737906,3
3470,0.43417646242737906,3
3471,0.43417646242737906,3
3472,0.43417646242737906,3
3473,0.43417646242737906,3
3474,0.43417646242737906,3
3475,0.43417646242737906,3
3476,0.43417646242737906,3
3477,0.43417646242737906,3
3478,0.43417646242737906,3
3479,0.43417646242737906,3
3480,0.43417646242737906,3
3481,0.43417646242737906,3
3482,0.43417646242737906,3
3483,0.43417646242737906,3
3484,0.43417646242737906,3
3485,0.4341764619867743,3
3486,0.4341764615461694,3
3487,0.43417646110556457,3
3488,0.4341764606649597,3
3489,0.4341764606649597,3
3490,0.43417646110556457,3
3491,0.4341764615461694,3
3492,0.4341764619867743,3
3493,0.43417646242737906,3
3494,0.43417646242737906,3
3495,0.4341764628679839,3
3496,0.4341764633085887,3
3497,0.4341764633085887,3
3498,0.4341764633085887,3
3499,0.4341764633085887,3
3500,0.4341764628679839,3
3501,0.43417646242737906,3
3502,0.43417646242737906,3
3503,0.43417646242737906,3
3504,0.4341764628679839,3
3505,0.4341764628679839,3
3506,0.4341764633085887,3
3507,0.43417646374919355,3
3508,0.43417646374919355,3
3509,0.4341764633085887,3
3510,0.4341764628679839,3
3511,0.43417646242737906,3
3512,0.4341764619867743,3
3513,0.4341764619867743,3
3514,0.4341764615461694,3
3515,0.4341764615461694,3
3516,0.43417646110556457,3
3517,0.4341764606649597,3
3518,0.4341764602243549,3
3519,0.4341764602243549,3
3520,0.4341764606649597,3
3521,0.4341764606649597,3
3522,0.43417646110556457,3
3523,0.4341764615461694,3
3524,0.4341764619867743,3
3525,0.4341764619867743,3
3526,0.43417646242737906,3
3527,0.43417646242737906,3
3528,0.43417646242737906,3
3529,0.4341764628679839,3
3530,0.4341764628679839,3
3531,0.4341764628679839,3
3532,0.4341764628679839,3
3533,0.4341764628679839,3
3534,0.43417646242737906,3
3535,0.43417646242737906,3
3536,0.43417646242737906,3
3537,0.43417646242737906,3
3538,0.43417646242737906,3
3539,0.43417646242737906,3
3540,0.43417646242737906,3
3541,0.43417646242737906,3
3542,0.43417646242737906,3
3543,0.43417646242737906,3
3544,0.43417646242737906,3
3545,0.43417646242737906,3
3546,0.43417646242737906,3
3547,0.43417646242737906,3
3548,0.43417646242737906,3
3549,0.43417646242737906,3
3550,0.43417646242737906,3
3551,0.43417646242737906,3
3552,0.43417646242737906,3
3553,0.4341764619867743,3
3554,0.4341764619867743,3
3555,0.4341764619867743,3
3556,0.43417646242737906,3
3557,0.43417646242737906,3
3558,0.4341764628679839,3
3559,0.4341764628679839,3
3560,0.4341764628679839,3
3561,0.43417646242737906,3
3562,0.43417646242737906,3
3563,0.43417646242737906,3
3564,0.43417646242737906,3
3565,0.43417646242737906,3
3566,0.43417646242737906,3
3567,0.43417646242737906,3
3568,0.43417646242737906,3
3569,0.43417646242737906,3
3570,0.43417646242737906,3
3571,0.43417646242737906,3
3572,0.43417646242737906,3
3573,0.43417646242737906,3
3574,0.43417646242737906,3
3575,0.43417646242737906,3
3576,0.43417646242737906,3
3577,0.43417646242737906,3
3578,0.43417646242737906,3
3579,0.43417646242737906,3
3580,0.43417646242737906,3
3581,0.43417646242737906,3
3582,0.43417646242737906,3
3583,0.4341764619867743,3
3584,0.4341764619867743,3
3585,0.4341764619867743,3
3586,0.4341764619867743,3
3587,0.4341764619867743,3
3588,0.43417646242737906,3
3589,0.43417646242737906,3
3590,0.43417646242737906,3
3591,0.43417646242737906,3
3592,0.43417646242737906,3
3593,0.43417646242737906,3
3594,0.43417646242737906,3
3595,0.43417646242737906,3
3596,0.43417646242737906,3
3597,0.43417646242737906,3
3598,0.43417646242737906,3
3599,0.43417646242737906,3
3600,0.43417646242737906,3
3601,0.43417646242737906,3
3602,0.43417646242737906,3
3603,0.43417646242737906,3
3604,0.43417646242737906,3
3605,0.4341764628679839,3
3606,0.4341764628679839,3
3607,0.4341764628679839,3
3608,0.4341764628679839,3
3609,0.4341764628679839,3
3610,0.43417646242737906,3
3611,0.43417646242737906,3
3612,0.43417646242737906,3
3613,0.43417646242737906,3
3614,0.43417646242737906,3
3615,0.43417646242737906,3
3616,0.43417646242737906,3
3617,0.43417646242737906,3
3618,0.43417646242737906,3
3619,0.43417646242737906,3
3620,0.43417646242737906,3
3621,0.43417646242737906,3
3622,0.43417646242737906,3
3623,0.43417646242737906,3
3624,0.43417646242737906,3
3625,0.43417646242737906,3
3626,0.43417646242737906,3
3627,0.43417646242737906,3
3628,0.43417646242737906,3
3629,0.43417646242737906,3
3630,0.43417646242737906,3
3631,0.43417646242737906,3
3632,0.4341764619867743,3
3633,0.4341764619867743,3
3634,0.4341764619867743,3
3635,0.4341764619867743,3
3636,0.4341764615461694,3
3637,0.4341764615461694,3
3638,0.43417646110556457,3
3639,0.4341764606649597,3
3640,0.4341764602243549,3
3641,0.4341764602243549,3
3642,0.4341764606649597,3
3643,0.43417646110556457,3
3644,0.4341764615461694,3
3645,0.4341764619867743,3
3646,0.4341764628679839,3
3647,0.4341764633085887,3
3648,0.4341764633085887,3
3649,0.4341764633085887,3
3650,0.4341764633085887,3
3651,0.4341764628679839,3
3652,0.43417646242737906,3
3653,0.43417646242737906,3
3654,0.43417646242737906,3
3655,0.43417646242737906,3
3656,0.43417646242737906,3
3657,0.43417646242737906,3
3658,0.43417646242737906,3
3659,0.43417646242737906,3
3660,0.43417646242737906,3
3661,0.43417646242737906,3
3662,0.43417646242737906,3
3663,0.43417646242737906,3
3664,0.43417646242737906,3
3665,0.43417646242737906,3
3666,0.43417646242737906,3
3667,0.43417646242737906,3
3668,0.43417646242737906,3
3669,0.43417646242737906,3
3670,0.43417646242737906,3
3671,0.43417646242737906,3
3672,0.43417646242737906,3
3673,0.43417646242737906,3
3674,0.43417646242737906,3
3675,0.43417646242737906,3
3676,0.43417646242737906,3
3677,0.43417646242737906,3
3678,0.43417646242737906,3
3679,0.43417646242737906,3
3680,0.43417646242737906,3
3681,0.43417646242737906,3
3682,0.4341764628679839,3
3683,0.4341764633085887,3
3684,0.4341764633085887,3
3685,0.4341764633085887,3
3686,0.4341764633085887,3
3687,0.4341764628679839,3
3688,0.43417646242737906,3
3689,0.43417646242737906,3
3690,0.43417646242737906,3
3691,0.4341764619867743,3
3692,0.4341764615461694,3
3693,0.4341764615461694,3
3694,0.4341764615461694,3
3695,0.4341764619867743,3
3696,0.43417646242737906,3
3697,0.4341764633085887,3
3698,0.4341764633085887,3
3699,0.4341764628679839,3
3700,0.4341764619867743,3
3701,0.4341764615461694,3
3702,0.4341764606649597,3
3703,0.4341764606649597,3
3704,0.43417646110556457,3
3705,0.4341764615461694,3
3706,0.4341764619867743,3
3707,0.43417646242737906,3
3708,0.43417646242737906,3
3709,0.4341764628679839,3
3710,0.4341764628679839,3
3711,0.4341764628679839,3
3712,0.4341764628679839,3
3713,0.43417646242737906,3
3714,0.4341764615461694,3
3715,0.4341764615461694,3
3716,0.4341764615461694,3
3717,0.4341764619867743,3
3718,0.4341764628679839,3
3719,0.4341764633085887,3
3720,0.4341764633085887,3
3721,0.4341764633085887,3
3722,0.4341764628679839,3
3723,0.43417646242737906,3
3724,0.4341764619867743,3
3725,0.4341764615461694,3
3726,0.43417646110556457,3
3727,0.4341764606649597,3
3728,0.4341764602243549,3
3729,0.4341764602243549,3
3730,0.4341764602243549,3
3731,0.4341764606649597,3
3732,0.4341764615461694,3
3733,0.4341764619867743,3
3734,0.43417646242737906,3
3735,0.4341764628679839,3
3736,0.4341764628679839,3
3737,0.43417646242737906,3
3738,0.43417646242737906,3
3739,0.43417646242737906,3
3740,0.43417646242737906,3
3741,0.43417646242737906,3
3742,0.4341764619867743,3
3743,0.4341764619867743,3
3744,0.4341764619867743,3
3745,0.4341764619867743,3
3746,0.4341764619867743,3
3747,0.43417646242737906,3
3748,0.43417646242737906,3
3749,0.4341764619867743,3
3750,0.4341764619867743,3
3751,0.4341764615461694,3
3752,0.43417646110556457,3
3753,0.4341764606649597,3
3754,0.43417646110556457,3
3755,0.43417646110556457,3
3756,0.4341764615461694,3
3757,0.4341764615461694,3
3758,0.4341764619867743,3
3759,0.4341764619867743,3
3760,0.4341764615461694,3
3761,0.4341764615461694,3
3762,0.4341764619867743,3
3763,0.4341764615461694,3
